CADIPRIM|SULPHAMETHOXAZOLE BP 200MG TRIMETHOPRIM BP 40MG|CADILA PHARM LTD DHOLKA INDIA|04-0652
CONCOX|ETHAMBUTOL HCL 800MG|CONCEPT PHARM. LTD. A 28/3 MIDC CHIKALTHANA 431210 INDIA.|04-2814
DGF- COMPI CLOX|AMPICILLIN TRIHYDRATE-250MG, CLOXACILLIN SODIUM 250MG|DRUGFIELD PHARM LTD., LYNSON CHEMICAL AVE.KM 38 LAGOS-ABEOKUTA EXPRESSWAY, SANGO OTA. OGUN STATE|04-3403
CIPROBIOTIC|CIPROFLOXACIN USP-250MG|EMCURE PHARMA. DAPODI INDIA|04-2308
DAONIL|GILBENCLAMIDE 5.0MG|HOECHST MARION ROUSSEL LTD., THE PHARM. COY OF HOECHST 16TH RD MIDRAND|04-0744
MYLLIN|GENTAMYCIN SULPHATE BP. 80MG/2ML|WUXI NO. 7 PHARMACEUTICALS FACTORY, NANMENWAI, LONG.|04-2722
TAXOTERE|DOCETAXEL 80MG|RHONE POULENC RORER S.A.,  20 RAYMOND AVON AVENUE, ANTHONY CEDEX, 92165, FRANCE|04-1987
ETOCIN|ERYTHROMYCIN SUCCINATE 125MG/5ML|CADILA PHARM. LTD.  224 GHODASAR AHMEDABAD 380050, GUJARAT, INDIA|04-1866
BCOSAM|VIT B1 1MG, VIT B2 1MG, NICO-TINAMIDE 10MG|SAM PHARM. LTD.  2 WESTERN RESERVOIR ROAD, ILORIN, KWARA STATE|04-0268
GRISAM|GRISEOFULVIN 125MG|SAM PHARM. LTD.  2 WESTERN RESERVOIR ROAD, ILORIN, KWARA STATE|04-0274
M&B; LOXAGYL SUSPENSION|METRONIDA-ZOLE 200MG/5ML|MAY & BAKER NIG. PLC.  3/5 SAPARA STREET, IKEJA - LAGOS|04-0293
MB5 SYRUP|CALCIUM  GLYCEROPHOSPHATE27MG
VITAMIN D 19 IU
DEXTROSE MONOHYDRATE 15G|MAY & BAKER NIG. PLC.  3/5 SAPARA STREET, IND. ESTATE, IKEJA - LAGOS|04-0247
SANTEX MEDICATED|TRICHLOROCAR-BANILIDE 0.5% W/W|PT SAYAP MAS. UTAMA JAKARTA INDONESIA KAWASAN PERLUASANUTARA PT JIEP, JI TIPAR, GAKUNG.|04-2394
ULTRATONE MULTIVITAMIN & MINERAL  CAPSULES|FE 2+ 5.0MGCA 2+ 190MGMG 2+ 1MGZN 2+ 0.15MGVIT.A 2000 I.UVIT B1 1.0MGVIT B2 1.0MGVIT. B6 1.34MGVIT. B12 1.0MCGVIT. D 100 I.UNICOTINAMIDE 8.0MG|STRIDES ARCOLAB LTD 1.1.M BILEKAHALLI BANNERGHATTA RD BANGALORE 560076 INDIA|04-3222
QUINNOX|CHLOROQUINE PHOSPHATE 250MG BP|GUANGDONG ZHOUNGHYA PHARMA MANUFACTURING.  39 JINNU ROAD, DUGGUAN GUANGDONG, CHINA|04-2102
UNIDEXAL-18 INFUSION|DEXTROSE 4.3%W/V, SODIUM CHLORIDE 0.18% W/V|UNIQUE PHARM. LTD.  KM 38 ABEOKUTA ROAD, SANGO OTA, OGUN STATE|04-0337
DEXOPTIC-N|DEXAMETHASONE PHOSPHATE 1MG|ASHFORD LABORATORIES LTD;AVENIDA DO ALMIRANTE LACCERDA NO 131-133 EDIFICIO INDUSTRIAL WAY MACAU.|04-3469
FRAMOPTIC- D|DEXAMETHASONE 0.5MG/ML|ASHFORD LABORATORIES LTD;AVENIDA DO ALMIRANTE LACCERDA NO 131-133 EDIFICIO INDUSTRIAL WAY MACAU.|04-3468
GVITHER|ARTEMETHER 300MG|GVS LABS. 2 SQUAMIGEHA URSEKARVADI DAMBIVILLI (E) 421201, INDIA|04-3266
EPILIM CHRONO 500|SODIUM VALPORATE PH. EU 500MG|SANOFI WINTHROP LTD. GUILDFPRD GU14 YS UK|04-2456
DIFLUCAN INFUSION|FLUCONAZOLE|PFIZER MANUFACTURING AREA OF PROCESURE, CISSE 37401, AMBOISE, CEDEX, FRANCE|04-1863
LIPITOR|ATORVASTATIN 10MG|PFIZER GMBH GODECKE MOOS WALDALLEEFREIBURG GERMANY.|04-3160
LIPITOR|ATORVASTATIN 20MG|PFIZER GMBH GODECKE MOOS WALDALLEEFREIBURG GERMANY.|04-3159
FLAGYL INFUSION|METRONIDA-ZOLE 500MG/100ML|MAY & BAKER NIG. PLC.  3/5 SAPARA STREET, INDUSTRIAL ESTATE, IKEJA - LAGOS|04-0293
MANNITOL 10%|MANNITOL 10% W/V|DANA PHARM. LTD.  SHIRORO DAM ROAD, MINNA, NIGER STATE|04-2134
MANNITOL 20%|MANNITOL 20% W/V|DANA PHARM. LTD.  SHIRORO DAM ROAD, MINNA, NIGER STATE|04-1909
TELADEX 5|5% DEXTROSE|CHRISTELA CHEMICAL WORKS LTD., KM 14 IKORODU ROAD, IDERA VILLAGE, OWODE ONIRIN, LAGOS|04-2660
TELADEXAL|SODIUM CHLORIDE 0.9G/100ML, DEXTROSE 5%.|CHRITELA CHEMICAL WORKS LTD. IDERA VILLAGE RD. LAGOS.|04-2810
TELASAL|0.9% SODIUM CHLORIDE IN WATER FOR INJECTION|CHRISTELA CHEMICAL WORKS LTD., KM 14 IKORODU ROAD, IDERA VILLAGE, OWODE ONIRIN, LAGOS|04-2710
UNIDAR-F INFUSION|POTASSIUM CHLORIDE 0.260G, SODIUM CHLORIDE 0.4G, SODIUM LACTATE 0.59MG|UNIQUE PHARM. LTD.  SANGO OTTA, OGUN STATE|04-0336
UNIDAR-H HALF STRENGTH DARROW'S SOLUTION|POTASSIUM CHLORIDE BP 130MG, SOD. CHLORIDE BP 200MG, SOD. LACTATE 295MG|UNIQUE PHARMA. LTD.,KM  38, ABEOKUTA ROAD, SANGO-OTA, OGUN STATE.|04-0338
UNIDEX-10 I.V INFUSION|GLUCOSE 10G/100ML|UNIQUE PHARM. LTD.  KM 38 ABEOKUTA ROAD, SANGO OTA, OGUN STATE|04-0343
UNIDEX-5|GLUCOSE 5% W/V|UNIQUE PHARM. LTD.  KM 38 ABEOKUTA ROAD, SANGO OTA, OGUN STATE|04-0341
UNIDEX-5|GLUCOSE 5%|UNIQUE PHARMA LTD., KM 38, ABEOKUTA ROAD, SANGO-OTA, OGUN STATE.|04-0341
UNIDEXAL-9 I.V INFUSION|NACI 0.9G, GLUCOSE, 5G,10G/100ML (RENEWAL)|UNIQUE PHARM. LTD.  KM 38 ABEOKUTA ROAD, SANGO OTA, OGUN STATE|04-0340
UNIMAN|MANNITOL 10% W/V|UNIQUE PHARM. LTD.  KM 38 ABEOKUTA ROAD, SANGO OTA, OGUN STATE|04-0409
UNIMAN-20|MANNITOL 20% W/V|UNIQUE PHARM. LTD.  KM 38 ABEOKUTA ROAD, SANGO OTA, OGUN STATE|04-0372
UNISAL|SODIUM CHLORIDE 0.9% W/V|UNIQUE PHARM. LTD.  KM 38 ABEOKUTA ROAD, SANGO OTA, OGUN STATE|04-0342
TYLOCARE POWDER|OXYTETRACYCLINE|PANTEX HOLLAND LTD.  DE HOEVE 285534 AD NETERCELL, HOLLAND|04-1977
BENTOTIT|PARACETAMOL 125MG/5ML CONC. DIL WATER 0.5ML|BENTOS PHARMA PRODUCTS LTD., KM 8, OLD LAGOS ROAD, IBADAN.|04-2515
CHAZMAX PARACETA-MOL|PARACETAMOL BP 500MG|CHAZMAX PHARMACEUTICAL INDUSTRIES LTD ODUME LAYOUT OFF KM 2 NKPOR/OBOSI ROAD OBOSI ANAMBRA STATE|04-3118
CHEMO PARACETAMOL|PARACETAMOL 500MG|CHEMO PHARMA LAB. LTD.  GREAT  CLAPENDON COURT, 10, OLANREWAJU STREET, OREGUN IKEJA, LAGOS.|04-3485
DAGA|PARACETAMOL BP 125MG/5ML|NIGERIAN GERMAN CHEMICALS PLC, PLOT 144, OBA AKRAN AVENUE, IKEJA, LAGOS.|04-0674
DOL|PARACETAMOL|TAOBAT PHARMA. NIG. LTD.,PLOT 522, MAIKALWA KM 11, ZARIA ROAD, KANO.|04-2240
DR. MEYER'S PENTAX PLUS|PARACETAMOL 500MG,CAFFEINE 25MG|VITABIOTICS NIG. LTD.,35, MOBOLAJI JOHNSON AVE. OREGUN IND. ESTATE, LAGOS.|04-2146
EL-SHADAI|PARACETAMOL BP 125MG/5ML|EL-SHADAI PHARM. LTD.,10, TANK CLOSE, TRANS EKULU, ENUGU.|04-2220
EMZOR PARACETA-MOL|PARACETAMOL 125MG/5ML|EMZOR PHARM. IND. LTD ASWANI MARKET RD, ISOLO LAGOS|04-0289
EVANS PARACETAMOL|PARACETAMOL BP 125MG/5ML|EVANS MEDICAL PLC, KM 32, LAGOS-BADAGRY EXPRESSWAY, AGBARA IND. ESTATE, AGBARA, OGUN STATE.|04-0102
EVANS PARACETAMOL|PARACETAMOL BP 500MG|EVANS MEDICAL PLC, KM 32, LAGOS-BADAGRY EXPRESSWAY, AGBARA IND. ESTATE, AGBARA, OGUN STATE.|04-0101
FAPDOL|PARACETAMOL 125MG/5ML|FOOD & PHARMACEUTICALS  NIG. LTD, 6, CAUSEWAY, IJORA - LAGOS.|04-0450
FATINA|PARACETAMOL BP 500MG|FATINA PHARMACY LTD., PLOT 3, EGBELUOWO ROAD,OSISIOMA IND. LAYOUT, ABA, ABIA STATE.|04-2347
FATINA PARACETA-MOL|PARACETAMOL BP 120MG|FATINA PHARMACY LTD.,PLOT 3, EGBELUOWO ROAD, OSISIOMA IND. LAYOUT, KM 6, OLD ABA/OWERRI ROAD, ABA, ABIA STATE.|04-2373
GATMOL|PARACETAMOL BP 500MG|GATEWAY PHARMA. CO. LTD., PLOT 3-8, HOUSING CORPORATION IND. ESTATE, IKANGA, IJEBU-ODE, OGUN STATE.|04-0545
GAUZE PARACETA-MOL|PARACETAMOL 125MG/5ML|GAUZE PHARM & LAB. LTD ENU-IFITE VILLAGE AWKA, ANAMBRA STATE|04-3164
GP PARACETAMOL|PARACETAMOL 500MG|GAWO PHARM. LTD.  PLOT 8 COCOA IND. ROAD, OGBA LAGOS|04-2118
KUNIMED PARACETAMOL|PARACETAMOL    500MG|KUNIMED PHARMACHEM. LTD.  1, ADELANWA STREET, VALLEY ESTATE, DOPEMU - LAGOS.|04-3500
LAPAIN|PARACETAMOL 500MG|TUYIL PHARM IND. LTD. 22 STADIUM RD ILORIN KWARA STATE|04-3416
LEADAMOL|PARACETAMOL BP 500MG|LEADY PHARMA. IND. LTD., PLOT 3 & 4, TOMORI IND. ESTATE, OFF IDI-IROKO ROAD, OTA, OGUN STATE.|04-0298
LEADAMOL|PARACETAMOL 125MG/5ML|LEADY PHARMA IND. LTD., PLOT 3 & 4, TOMORI IND. EST. OFF IDI-IROKO ROAD, OTA, OGUN STATE.|04-0280
LOTEMP|PARACETAMOL BP 500MG|NIGERIA GERMAN CHEMICALS,KM 38, ABEOKUTA ROAD, SANGO OTA, OGUN STATE.|04-2218
LOTEMP|PARACETAMOL BP 500MG|NIGERIA GERMAN CHEMICALS,KM 38, ABEOKUTA ROAD, SANGO OTA, OGUN STATE.|04-2217
LOTEMP|PARACETAMOL BP 125MG/5ML|NIGERIAN GERMAN CHEMICALS, SANGO OTA.|04-2335
LOTEMP|PARACETAMOL 500MG|NIGERIAN GERMAN CHEMICALS PLC.  SANGO OTA, OGUN STATE|04-2162
M & BPARACETAMOL|PARACETAMOL-500MG|MAY & BAKER NIGERIA PLC., 3/5 SAPARA ST.IND. EST., LAGOS.|04-0633
MICPOL|PARACETAMOL BP 125MG/5ML|MOPSON PHARMA. LTD., 47, OSOLO WAY, AJAO ESTATE, OSHODI, LAGOS.|04-2661
MIRADOL|PARACETAMOL BP 500MG|ST. MIRA NIG. LTD.,111 HERBERT MACAULAY STREET, EBUTE METTA, LAGOS.|04-2650
NEIMETH PARACETAMOL|PARACETAMOL 120MG/5ML|NEIMETH INT'L PHARM. PLC.  1 HENRY CARR STREET, IKEJA - LAGOS|04-2115
NEIMETH PARACETAMOL|PARACETAMOL|NEIMETH INT'L PHARM. PLC.  1 HENRY CARR STREET, IKEJA - LAGOS|04-2116
NOMA-GBON|PARACETAMOL 125MG/15ML|NOMAGBON PHARMACY 43, OYEMWEN STREET, NEW BENIN, EDO STATE.|04-2431
NOVADEX|PARACETAMOL BP 125MG/5ML|SKG PHARMA. LTD., WELLCOME HOUSE, PLOT 2, OBA AKRAN AVENUE, IKEJA, LAGOS.|04-2633
PANADOL EXTRA|PARACETAMOL 500MG, CAFFEINE 30MG|GLAXO SMITHKLINE KM 16, IKORODU ROAD, OJOTA, LAGOS.|04-0205
PANDA|PARACETAMOL BP 500MG|AFRAB CHEM. LTD.,22, ABIMBOLA STREET, ISOLO IND. ESTATE, ISOLO, LAGOS.|04-2019
PARABOL|PARACETAMOL BP-500MG|EFUNPO PHARM. LTD.PLOT 15 EDUN ST. LADIPO EST., LAGOS.|04-2873
PARACETAMOL|PARACETAMOL BP-500MG|ZAZZAU PHARM. IND. LTD.OPP. ABUTH TUNDUN WADA. ZARIA, KADUNA STATE|04-2747
PARACETAMOL|PARACETAMOL 125MG/5ML|TUYIL PHARM IND. LTD. 22 STADIUM RD ILORIN KWARA STATE|04-3414
PARACETAMOL|PARACETAMOL 125MG/5ML|ROXY & PARK LTD.OBUOFIA AWKUNANAWENUGU STATE.|04-2806
PARACETAMOL|PARACETAMOL BP-125MG/5ML.|ZAZZAU PHARM. IND. LTD. OPP. ABUTH TUDUN WASA ZARIA KADUNA STATE.|04-2867
PARACETA-MOL|PARACETAMOL BP 125MG/5ML|MIRAPHARM. ST. MIRA NIG. LTD.,111/119 ISOLO IND. ESTATE, OSHODI EXPRESSWAY, LAGOS.|04-2222
PARASAM|PARACETAMOL-500MG|SAM PHARMA. LTD.2 WESTERN RESERVOIR RDILORIN, KWARA STATE.|04-0615
ROBERTS|PARACETAMOL BP 125MG/5ML|PZ NIGERIA LTD.,45/47, TOWN PLANNING WAY, ILUPEJU, LAGOS.|04-0003
ROBERTS|PARACETAMOL 500MG|PZ INDUSTRIES PLC,47, TOWN PLANNING WAY, ILUPEJU, LAGOS.|04-0004
SAA PARACETAMOL|PARACETAMOL-500MG|SAA PHARM. CO. LTD.100 SHARADA, PHASE II KANO.|04-2856
SARIDON 3 IN 1|PARACETAMOL 250MG, PROPYPHENA-ZONE|SWISS PHARMA NIG. LTD., 5, DOPEMU ROAD, AGEGE, LAGOS.|04-2327
SARIDON P|PARACETAMOL BP 500MG|SWISS PHARMA. NIG. LTD.,5, DOPEMU ROAD, AGEGE, LAGOS.|04-0159
TUMOL EXTRA|PARACETAMOL 500MG, CAFFEINE 30MG|TUYIL PHARM. IND. LTD., 22, STADIUM ROAD, ILORIN, KWARA STATE|04-2573
ULTICARE|PARACETAMOL 500MG|ULTICARE-LYKA PHARMA. LTD.,KM 10, IBUSA-ASABA IBUSA, DELTA STATE.|04-2531
TENMYCIN SOLUBLEPOWDER|OXYTETRACYCLINE HCL 500MG|BIOPRODUCT INDIA PVT. LTD. 37/3, 4TH CROSS, K.S GARDEN, LALBAGH RD, BANGALORE, INDIA.|04-3297
CADIPHEN|CHLORPHENIRAMINE MALEATE 2MG, GUAIFENESIN 80MG, AMMONIUM CHLORIDE 100MG, SODIUM CITRATE 44MG|CADILA PHARM. LTD.  1389, DHOLKA-387810, INDIA|04-1876
SUDREX TABLETS|PARACETAMOL 500MG, CAFFEINE 30MG|P. T. TEMPO SCAN PACIFIC TBK ESIP. PLOT 1, G-H CIKARANG, BEKASI 17550, INDONESIA|04-1860
ZOVITE|VITAMINS & MINERALS|TABLETS (INDIA) LTD.179, T.H. RD.,MAIDRA, 600081, INDIA|04-2405
PREGNACARE|MULTIVITAMINS, MINERALS & IRON|MEYER ORGANICS PVT. LTD.  A-177 WAGLE ESTATE, THANE 400604 BOMBAY, INDIA|04-1939
ASTYMIN-G|VIT.C  25MGVIT.A 30001UVIT.B 12.0MGVIT.B2 1.0MGVIT.B6 1.0MGVIT.D 400IUVIT E  5MGNICOTINAMIDE10MG|TABLETS (INDIA) LTD;179 T.H.ROADMADRAS 600081INDIA.|04-3461
HANTANIDE|RAFOXONIDE 25MG|CONCEPT PHARM. LTD., CST RD., SANTACRUZ (E) MUMBAI 400 098 INDIA.|04-3504
VITAL COD LIVER OIL|VITAMIN A 180MGVITAMIN D 25.5MG|STRIDES ARCOLAB;206 DEVAVRATA SECTOR 17 NAVI MUMBAI INDIA|04-1041
OTO-MED|FLUDROCORTISONE ACETATE 0.1%, NEOMYCIN SULPHATE 0.44%, POLYMYXIN B SULPHATE 0.12%|AFRAB CHEM LIMITED.  22 ABIMBOLA STREET, ISOLO IND. ESTATE, ISOLO - LAGOS|04-2044
TCP|SODIUM SALICYLATE 0.0% W/W, CHLORINATED PHENOL 0.030% W/W|NEIMETH INT'L PHARM. PLC., PLOT 16 AKANNI DOHERTY LAYOUT, OREGUN - IKEJA, LAGOS|04-0080
KLABAX 500 TABLETS (POM)|CLARITHROMYCIN USP-500MG|RANBAXY LABORATORIES LTD E-2, MIDC, JEJURI-412303 DIST-PUNE (FORMERLY RANBAXY LABS LTD. INDUSTRIAL AREA -3-, DEUAS 455001)|04-2640
ZANOCIN TABLETS (POM)|OFLOXACIN USP 200MG|RANBAXY LABORATORIES LTD PLOT NO B-2, MARCAIM INDUSTRIAL ESTATE, PONDA GOA-403404 (FORMERLY RANBAXY LAB. LTD.IND'L AREA-3DEWAS - 455001INDIA)|04-2491
POLYCROL FORTE|DRIED ALUMINIUM HYDROXIDE 400MG MAGESIUM HYDROXIDE 200MG SIMETHICONE 25MG|SWISS PHARMA NIG LTD. 5 DOPEMU RD. AGEGE, LAGOS|04-2953
TUSSIREX-F EXPECTORANT (WITH CODEINE)|TRIPOLIDIN HCL 1,2MG, PSEUDOEPHEDRINE HCL 20MG/5ML, CODEINE PHOSPHATE 7.5MG/5ML, POTASSIUM GUIACO SULPHATE 120MG5ML|SKG PHARMA,PLOT 2, OBA AKRAN AVENUE, IKEJA, LAGOS.|04-2228
TUSSIREX-P EXPECTORANT PEADIATRIC|TRIPROLIDINE HCL 0.6MG, PSEUDOEPHE-DRINE HCL 12.0MG, CODEINE PHOSPHATE 5.0MG, POTASSIUM GUAICOLSULPHO-NATE 60MG|SKG PHARMA. LTD.  PLOT 2, OBA AKRAN AVENUE, IKEJA - LAGOS|04-2013
DR. MEYERS GELACID|MAGNESIUM HYDROXIDE 150MG/5ML ,  MAGNESIUM TRISILICATE 50MG/ML, CALCIUM CARBONATE 500MG.5ML, SIMETHICONE 5MG/ML|FARMEX LTD. KM 38 LAGOS ABEOKUTA RD. SANGO OTA OGUN STATE.|04-2744
EMZORON|FERROUS FUMARATE 45.3MG EQUIVALENT ELEMENTAL IRON 14.5MG, FOLIC ACID 0.3MG, VIT B12 3MCG,  VIT B1 3MG, VIT B6 2MG, COPPER SULPHATE 2.51MG, ZINC SULPHATE 24.7MG, DI -CALCIUM PHOSPHATE 339.5MG, MANGANESE SULPHATE 5.5MG|EMZOR PHARM. IND. LTD.  ASWANI ROAD, ISOLO - LAGOS|04-1958
GESTID|ALUMINIUM HYDROXIDE 4.75MG. MAG. HYDROXIDE - 100MG ACTIVATED POLYMETHYL SILOXANE - 125MG|RANBAXY NIG. LTD. PLOT 5, BLOCK K, APAPA - OSHODI E/WAY.  ISOLO LAGOS|01-0480
MIM VITAMIN B COMPLEX + IRON|FERRIC AMMO CITRATE-54MG VIT B12-5MCG, FOLIC ACID 200MCG, VIT B1 2MG, ZINC-4MG, COPPER -0.4MG|ADLER PRODUCTS LTD. 32 ODUYEMI ST IKEJA LAGOS|04-1194
EVANS ALLENBURY'S GLUCOSE D CLASSIC|CALCIUM GLYCEROPHOSPHATE 27MG
VITAMIN D 19 IU
DEXTROSE MONOHYDRATE 15G|EVANS MEDICAL PLC,KM 32 LAGOS-BADAGRY EXP. WAYAGBARA IND. ESTATEAGBARA, OGUN STATE|04-0345
HAEMOLIC TONIC|FERRIC AMMONIUM CITRATE 200MG, CYANOCOBALA-MINE 25MCG, RIBOFLAVIN 1MG, FOLIC ACID 0.5MG|PAL PHARM. IND. LTD.  BOMPAI IND. AREA, KANO - NIGERIA|04-1916
KING TONIC|FERROUS FUMARATE 45.539 MG.THIAMINE HCI -3.15MGRIBOFLAVINE BP 1MGPYRIDOXINE HD 2MGNICOTINAMIDE BP 15MG.CALCIUM D PANTOTHANATE 6MG VIT B12 BP 2MG|SKG PHARMA LTD PLOT 2 OBA AKRAN AVENUE IKEJA,  LAGOS|04-2326
MUNRO GLUCOSE D|VIT. D 125 I.U. CALCIUM GLYCERO PHOSPHATE 1GM DEXTROSE MONOHYDRATE BP TO 100GM|BRIAN MUNRO LTD 25, IZE IYAMU ST., OREGUN, IKEJA LAGOS|04-3116
NEO-PRESOL|NEOMYCIN SULPHATE 2.5MG, METHYLPRED-NISOLONE ACETATE 2.5MG, SULPHUR COLLOIDAL) 50MG, ALUMINIUM CHLORHYDROXIDE 100MG|DRUGFIELD PHARM. LTD.  LYSON CHEMICAL AVENUE, ABEOKUTA EXP. WAY, OTA - OGUN STATE|04-2017
NOW-NOW|METHYLSALICYLATE 20%, MENTHOL 10%, CAMPHOR OIL 5%, OLEORESIN CAPSICUM 1.5%|JAWA INT'L LIMITED.  PLOT 6, ABIMBOLA WAY, ISOLO - LAGOS|04-2035
COLTAB|PARACETAMOL 500MG, CAFFEINE BP 30MG, PSEUDOEPHEDRINE 30MG, CHLORPHENIRAMINE MALEATE BP 2MG|FALMA LABS. (P) LTD.,54-A IND. AREA, HOSKATE BANGALORE, INDIA.|04-0584
KEMI|CLOTRIMAZOLE|JAWA INTERNATIONAL LTD.  PLOT 6, ABIMBOLA WAY, ISOLO - LAGOS|04-2034
METROSAM INJ. (CHANGE OF SOURCE)|METRONI-DAZOLE 500MG/100ML|BAL PHARMA LTD UNIT III KENJAL,BHOR,PUNE 412217  (FORMERLY MIAMI PHARMA & CHEMICALS A DIVISION OF BAL PHARM LTD) KENJAL BHOR, PUNE 412217)|04-0116
SIMVOR 10 TAB (CHANGE OF SOURCE)|SIMVASTATIN  10MG|RANBAXY LABORATORIES LTD PLOT NO B- MARCAIM IND EST PONDA GOA 403 404 ( FORMERLY RANBAXY LAB. IND. AREA 3 DEWAS 455001 MADHYA PRADESH)|04-2774
CIPROBIOTIC FORTE|CIPROFLOXACIN|EMCURE PHARMA. DAPODI INDIA|04-2307
ZYLORIC|ALLOPURINOL 100MG|GLAXOWELLCOME EGYPT S.A. ELSALAM STREET, 14491, CAIRO|04-2031
CADISTIN|CHLORPHENIRA-MINE MALEATE 2MG/5ML, GUAIFENSIN 80MG/5ML AMMONIUM CHLORIDE 100MG|CADILA HEALTH CARE LTD.  244 GHODASAR AHMEDDABAD, 380050, INDIA|04-2030
JAWARON TONIC|FERROUS GLUCONATE 120MG, VIT B1 1.0MG, VIT B2 1.0MG, VIT B6 2.0MG, VIT B12 1.0MCG|JAWA INTERNATIONAL LIMITED.  PLOT 6, ABIMBOLA WAY, ISOLO LAGOS|04-2037
GLYTROL|GLICLAZIDE BP 80MG|FOURRTS INDIA LAB PVT LTD. VANDALUR RD. KELEMBAKKAM INDIA|04-3326
KLACID PAEDIATRIC SUSPENSION|CLARITHROMYCIN250MG/5ML|ABBOT LABORATORIES LTD;QUEENBOROUGH KENT ME11 5EL ENGLAND|04-3449
AMARYL|GLIMEPIRIDE 1MG|HOECHST MARION ROUSSEL LTD. 16TH RD. 16DE WEG, MIDRAND.|04-2854
LABCETAMOL SYRUP|PARACETAMOL 125MG/5ML|UGO LAB. PRODUCTION LTD.  (PHARM. DIVISION) 31A BURMA ROAD, KANO|04-1960
BENTONIC IRON|FERROUS FUMARATE BP 200MG, FOLIC ACID BP 0.5MG, VIT. B1 1MG, VIT. B2 1MG, VIT. B6 1.5MG, VIT. B12 5MG, NICOTINAMIDE 1.5MG, VIT. C 25MG, ZINC SULPHATE 300MCG, MAG. SULPHATE 300MCG|BENTOS PHARMA PRODUCTS LTD., KM 8, OLD LAGOS ROAD, IBADAN.|04-2454
ANTIMAL|SULPHADOXINE 500MG/5ML|NEIMETH INT'L PLC.  16 AKANNI DOHERTY IND. LAYOUT, OREGUN - IKEJA, LAGOS|04-1952
BONAGYL|METRONIDAZOLE 200MG/5ML|BOND CHEMISTS ADESHAKIN LAYOUT AVE. OYO STATE|04-0493
LEXOTAN|BROMAZEPAM 1.5MG & 3MG|SWISS PHARMA LTD.  5 DOPEMU ROAD, AGEGE - LAGOS|04-0160
NOLERAL 5|HALOPERIDOL -5MG|BIOMEDICINE S.P.R.L. 69 AVE. CHARLES WOESTE B-1090 BRUXELLES BELGIUM|04-2552
DRASTIN PLUS|ASPIRIN BP 420MG, CAFFEINE ANHYDROUS BP 30MG|PZ INDUSTRIES PLC, 45/47, TOWN PLANNING WAY, ILUPEJU, LAGOS.|04-0488
ASCORBION C 100 CHEWABLE TABLETS|ASCORBIC ACID 100MG|MOPSON PHARMA. LTD., 47, OSOLO WAY AJAO, EST., OSHODI,LAGOS.|04-2333
CILLINOX ORAL SUSPENSION (FORMERLY AMPICILLIN / CLOXACILLIN)|AMPICILLIN-125MG CLOXACILLIN-125MG/5ML|AFRAB CHEM. LTD.22 ABIMBOLA ST.IND. ESTATE, ISOLOLAGOS.|04-2428
MIST MAGNESIUM TRISILICATE SUSPENSION|MAG. TRISILICATE 250MG LIGHT MAG. CARBONATE 250MG SODIUM CARONATE 250MG/5ML|TUYIL PHARM IND. LTD. 22 STADIUM RD ILORIN KWARA STATE|04-3412
ROVAMYCIN|SPIRAMYCIN|RHONE POULENC RORER S.A. 20 RAYMOND ARON AVENUE, FRANCE|04-1640
SUPERMAG ANTACID SUSPENSION (OTC)|SOD. BICARBONATE BP-250MG. LIGHT MAG. CARBONATE BP-250MG. MAG. TRISILICATE-BP 250MG.|MOPSON PHARMA. LTD. 47 OSOLO WAY, AJAO ESTATE, OSHODI LAGOS|04-2453
THERA-C (FORMERLY VITAMIN C)|ASCORBIC ACID 100MG/5ML|THERAPEUTIC LABORATORIES (NIG) LTD.372, IKORODU ROAD ROAD, MARYLAND, IKEJA - LAGOS.|04-2542
CIPROPAN|CIPROFLOXACIN USP-500MG|PANACEA BIOTEC LTD. B-1/E-12 MOHAN COOP. IND. ESTATE NEW DELHI, INDIA|04-2306
APO-TRIFLOROPE-RAZINE|TRIFLUOPERAZINE 5MG|SPTEX INC., 150, SIGNET DRIVE, WESTONE, TORONTO - CANADA|04-2095
DAKTARIN TOPICAL POWDER|MICONAZOLE NITRATE 20MG/G|LUSOMEDICAMENTA SOCIEDADA TECNICA FARMACEUTICA,SA. ESTRADA CONSIGLIERI PEDROSO 69,B,QUERUZ DE BAIXAJANSEEN  PHARMA (BEERESE) BELGUM|04-2269
ASCATRIN|PYRANTEL PAMOATE 250MG/5ML|MEDREICH STERILAB LTD. 12TH  MILE OLD MADRAS RD. VIRGONAGAR INDIA|04-2790
BONADOL|PARACETAMOL 500MG B.P)|BOND CHEM. IND. LTD ADESGAKIU LAYOUT, AWE OYO STATE NIGERIA|04-0495
ASTHAMED AMINOPHYLLINE|AMINOPHYLLINE BP 100MG|V.S INT'L PVT LTD., 237 SARDAR GRIHA 198 LT MARG. MUMBAI 400002, INDIA.|04-2195
FOREVER B12 PLUS WITH FOLIC ACID|VIT B12,FOLIC ACID|ALOE VERA OF AMERICA INC.9660 OILWORTH RD.DALLAS TEXAS.|04-2381
NOKIO INJECTION (POM)|BENZYL PENICILLIN POTASSIUM BP- IMEGA UNIT|GREENFIELD PHARMA (JIANG-SU) COMPANY LTD 38,TAI-JIU RD,TAI ZHOU PROVINCE P.R(FORMERLY SHANGHAI PHARMA. & CHEM CO. LTD. 9, YAN AN RD (E) SHANGHAI)|04-2624
